#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
Chlamydia_sp_10DC88	NZ_CP006571.1	932263	933717	+	-	-	RT28_RS04100	WP_038501098.1	484	Fe-S cluster assembly protein SufB
Chlamydia_sp_10DC88	NZ_CP006571.1	933722	934495	+	-	-	RT28_RS04105	WP_038501101.1	257	Fe-S cluster assembly ATPase SufC
Chlamydia_sp_10DC88	NZ_CP006571.1	934489	935766	+	-	-	RT28_RS04110	WP_038501104.1	425	ABC transporter
Chlamydia_sp_10DC88	NZ_CP006571.1	935738	936994	+	-	-	RT28_RS04115	WP_020359176.1	418	MULTISPECIES: SufS family cysteine desulfurase
Chlamydia_sp_10DC88	NZ_CP006571.1	936999	937643	-	-	-	RT28_RS04120	WP_081750432.1	214	polysaccharide deacetylase family protein
Chlamydia_sp_10DC88	NZ_CP006571.1	937943	938599	-	-	-	RT28_RS04125	WP_020355760.1	218	MULTISPECIES: hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	938833	939666	+	-	-	RT28_RS04130	WP_038501109.1	277	ParB/RepB/Spo0J family partition protein
Chlamydia_sp_10DC88	NZ_CP006571.1	939689	940684	-	-	-	RT28_RS04135	WP_020355762.1	331	MULTISPECIES: ATP-binding cassette domain-containing protein
Chlamydia_sp_10DC88	NZ_CP006571.1	940677	941636	-	-	-	RT28_RS04140	WP_020355763.1	319	MULTISPECIES: ABC transporter ATP-binding protein
Chlamydia_sp_10DC88	NZ_CP006571.1	941690	942364	+	-	-	RT28_RS04145	WP_038501112.1	224	TIGR00153 family protein
Chlamydia_sp_10DC88	NZ_CP006571.1	942370	943650	+	-	-	RT28_RS04150	WP_038501115.1	426	inorganic phosphate transporter
Chlamydia_sp_10DC88	NZ_CP006571.1	943688	944923	+	-	-	RT28_RS04155	WP_020355766.1	411	MULTISPECIES: phosphoglycerate kinase
Chlamydia_sp_10DC88	NZ_CP006571.1	945207	946451	+	-	-	RT28_RS04160	WP_038501118.1	414	hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	946475	947635	+	-	-	RT28_RS04165	WP_038501121.1	386	hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	947742	948896	+	-	-	RT28_RS04170	WP_038501124.1	384	hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	948974	950068	+	-	-	RT28_RS04175	WP_038501127.1	364	RsmB/NOP family class I SAM-dependent RNA methyltransferase
Chlamydia_sp_10DC88	NZ_CP006571.1	950514	951809	-	-	-	RT28_RS04185	WP_020355772.1	431	MULTISPECIES: D-alanyl-D-alanine carboxypeptidase
Chlamydia_sp_10DC88	NZ_CP006571.1	951908	952306	+	-	-	RT28_RS04190	WP_038501131.1	132	hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	952316	952741	-	-	-	RT28_RS04195	WP_020355774.1	141	MULTISPECIES: anti-sigma regulatory factor
Chlamydia_sp_10DC88	NZ_CP006571.1	952728	953327	-	-	-	RT28_RS04200	WP_020355775.1	199	MULTISPECIES: LPS-assembly family protein
Chlamydia_sp_10DC88	NZ_CP006571.1	953342	954295	-	-	-	RT28_RS04205	WP_020355776.1	317	MULTISPECIES: hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	954449	955333	+	-	-	RT28_RS04210	WP_020355777.1	294	MULTISPECIES: hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	959069	960436	-	-	-	RT28_RS04220	WP_035392691.1	455	MULTISPECIES: MFS transporter
Chlamydia_sp_10DC88	NZ_CP006571.1	960641	960835	+	-	-	RT28_RS04225	WP_038501135.1	64	hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	960898	962190	+	-	-	RT28_RS04230	WP_020355781.1	430	MULTISPECIES: histidine--tRNA ligase
Chlamydia_sp_10DC88	NZ_CP006571.1	962165	963919	+	-	-	RT28_RS04235	WP_020355782.1	584	MULTISPECIES: aspartate--tRNA ligase
Chlamydia_sp_10DC88	NZ_CP006571.1	963983	964750	+	-	-	RT28_RS04240	WP_020355783.1	255	MULTISPECIES: FKBP-type peptidyl-prolyl cis-trans isomerase
Chlamydia_sp_10DC88	NZ_CP006571.1	964747	965217	+	-	-	RT28_RS04245	WP_020355784.1	156	MULTISPECIES: tRNA (cytidine(34)-2\'-O)-methyltransferase
Chlamydia_sp_10DC88	NZ_CP006571.1	965214	965522	-	-	-	RT28_RS04250	WP_020359184.1	102	MULTISPECIES: thioredoxin
Chlamydia_sp_10DC88	NZ_CP006571.1	966100	966816	+	-	-	RT28_RS04260	WP_020355786.1	238	MULTISPECIES: DUF2709 domain-containing protein
Chlamydia_sp_10DC88	NZ_CP006571.1	966795	967253	+	-	-	RT28_RS04265	WP_038501139.1	152	tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex ATPase subunit type 1 TsaE
Chlamydia_sp_10DC88	NZ_CP006571.1	967256	968005	+	-	-	RT28_RS04270	WP_020355788.1	249	MULTISPECIES: exonuclease DNA polymerase III epsilon subunit family domain protein
Chlamydia_sp_10DC88	NZ_CP006571.1	968112	968582	+	-	-	RT28_RS04275	WP_020355790.1	156	MULTISPECIES: acyl-CoA thioesterase
Chlamydia_sp_10DC88	NZ_CP006571.1	970241	971083	+	-	-	RT28_RS04285	WP_020355792.1	280	MULTISPECIES: UDP-3-O-acyl-N-acetylglucosamine deacetylase
Chlamydia_sp_10DC88	NZ_CP006571.1	971098	971562	+	-	-	RT28_RS04290	WP_020355793.1	154	MULTISPECIES: 3-hydroxyacyl-ACP dehydratase FabZ
Chlamydia_sp_10DC88	NZ_CP006571.1	972792	973757	+	-	-	RT28_RS04300	WP_038501146.1	321	hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	974050	974709	+	-	-	RT28_RS04305	WP_038501149.1	219	50S ribosomal protein L3
Chlamydia_sp_10DC88	NZ_CP006571.1	974726	975400	+	-	-	RT28_RS04310	WP_038501152.1	224	50S ribosomal protein L4
Chlamydia_sp_10DC88	NZ_CP006571.1	975415	975750	+	-	-	RT28_RS04315	WP_020355798.1	111	MULTISPECIES: 50S ribosomal protein L23
Chlamydia_sp_10DC88	NZ_CP006571.1	975776	976678	+	-	-	RT28_RS04320	WP_038501156.1	300	50S ribosomal protein L2
Chlamydia_sp_10DC88	NZ_CP006571.1	976685	976951	+	-	-	RT28_RS04325	WP_021828868.1	88	MULTISPECIES: 30S ribosomal protein S19
Chlamydia_sp_10DC88	NZ_CP006571.1	976964	977299	+	-	-	RT28_RS04330	WP_020355801.1	111	MULTISPECIES: 50S ribosomal protein L22
Chlamydia_sp_10DC88	NZ_CP006571.1	977308	977979	+	-	-	RT28_RS04335	WP_038501164.1	223	30S ribosomal protein S3
Chlamydia_sp_10DC88	NZ_CP006571.1	978009	978425	+	-	-	RT28_RS04340	WP_020355803.1	138	MULTISPECIES: 50S ribosomal protein L16
Chlamydia_sp_10DC88	NZ_CP006571.1	978429	978647	+	-	-	RT28_RS04345	WP_038501167.1	72	50S ribosomal protein L29
Chlamydia_sp_10DC88	NZ_CP006571.1	978640	978891	+	-	-	RT28_RS04350	WP_020355805.1	83	MULTISPECIES: 30S ribosomal protein S17
Chlamydia_sp_10DC88	NZ_CP006571.1	978909	979277	+	-	-	RT28_RS04355	WP_020355806.1	122	MULTISPECIES: 50S ribosomal protein L14
Chlamydia_sp_10DC88	NZ_CP006571.1	979293	979631	+	-	-	RT28_RS04360	WP_020355807.1	112	MULTISPECIES: 50S ribosomal protein L24
Chlamydia_sp_10DC88	NZ_CP006571.1	979633	980172	+	-	-	RT28_RS04365	WP_020355808.1	179	MULTISPECIES: 50S ribosomal protein L5
Chlamydia_sp_10DC88	NZ_CP006571.1	980203	980604	+	-	-	RT28_RS04370	WP_020355809.1	133	MULTISPECIES: 30S ribosomal protein S8
Chlamydia_sp_10DC88	NZ_CP006571.1	980636	981187	+	-	-	RT28_RS04375	WP_020355810.1	183	MULTISPECIES: 50S ribosomal protein L6
Chlamydia_sp_10DC88	NZ_CP006571.1	981217	981588	+	-	-	RT28_RS04380	WP_020355811.1	123	MULTISPECIES: 50S ribosomal protein L18
Chlamydia_sp_10DC88	NZ_CP006571.1	981601	982104	+	-	-	RT28_RS04385	WP_020355812.1	167	MULTISPECIES: 30S ribosomal protein S5
Chlamydia_sp_10DC88	NZ_CP006571.1	982097	982531	+	-	-	RT28_RS04390	WP_020355813.1	144	MULTISPECIES: 50S ribosomal protein L15
Chlamydia_sp_10DC88	NZ_CP006571.1	982554	983927	+	-	-	RT28_RS04395	WP_020355814.1	457	MULTISPECIES: preprotein translocase subunit SecY
Chlamydia_sp_10DC88	NZ_CP006571.1	983983	984351	+	-	-	RT28_RS04400	WP_020355815.1	122	MULTISPECIES: 30S ribosomal protein S13
Chlamydia_sp_10DC88	NZ_CP006571.1	984372	984770	+	-	-	RT28_RS04405	WP_035392692.1	132	MULTISPECIES: 30S ribosomal protein S11
Chlamydia_sp_10DC88	NZ_CP006571.1	984797	985927	+	-	-	RT28_RS04410	WP_020355817.1	376	MULTISPECIES: DNA-directed RNA polymerase subunit alpha
Chlamydia_sp_10DC88	NZ_CP006571.1	985934	986362	+	-	-	RT28_RS04415	WP_020359189.1	142	MULTISPECIES: 50S ribosomal protein L17
Chlamydia_sp_10DC88	NZ_CP006571.1	986404	987411	+	-	-	RT28_RS04420	WP_020355821.1	335	MULTISPECIES: type I glyceraldehyde-3-phosphate dehydrogenase
Chlamydia_sp_10DC88	NZ_CP006571.1	987426	988271	+	-	-	RT28_RS04425	WP_038501178.1	281	hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	988697	989443	+	-	-	RT28_RS04435	WP_038501181.1	248	hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	989557	990048	+	-	-	RT28_RS04440	WP_038501184.1	163	crossover junction endodeoxyribonuclease RuvC
Chlamydia_sp_10DC88	NZ_CP006571.1	990060	990680	+	-	-	RT28_RS04445	WP_038501187.1	206	Holliday junction branch migration protein RuvA
Chlamydia_sp_10DC88	NZ_CP006571.1	990747	991178	+	-	-	RT28_RS04450	WP_020355826.1	143	MULTISPECIES: nucleoside-diphosphate kinase
Chlamydia_sp_10DC88	NZ_CP006571.1	991187	991894	-	-	-	RT28_RS04455	WP_038501189.1	235	lipoate--protein ligase family protein
Chlamydia_sp_10DC88	NZ_CP006571.1	991881	993716	-	-	-	RT28_RS04460	WP_020355828.1	611	MULTISPECIES: tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG
Chlamydia_sp_10DC88	NZ_CP006571.1	993727	993816	-	-	-	RT28_RS04860	WP_072054076.1	29	MULTISPECIES: AURKAIP1/COX24 domain-containing protein
Chlamydia_sp_10DC88	NZ_CP006571.1	994126	995538	-	-	-	RT28_RS04465	WP_038501192.1	470	replicative DNA helicase
Chlamydia_sp_10DC88	NZ_CP006571.1	996008	996514	+	-	-	RT28_RS04475	WP_020355830.1	168	MULTISPECIES: CDP-alcohol phosphatidyltransferase family protein
Chlamydia_sp_10DC88	NZ_CP006571.1	996743	998371	+	-	-	RT28_RS04480	WP_020359192.1	542	MULTISPECIES: NTP/H+ exchange transporter Npt2
Chlamydia_sp_10DC88	NZ_CP006571.1	998890	999891	+	-	-	RT28_RS04485	WP_038501195.1	333	S49 family peptidase
Chlamydia_sp_10DC88	NZ_CP006571.1	999921	1002536	+	-	-	RT28_RS04490	WP_020355834.1	871	MULTISPECIES: DNA polymerase I
Chlamydia_sp_10DC88	NZ_CP006571.1	1002530	1003138	+	-	-	RT28_RS04495	WP_038501198.1	202	dephospho-CoA kinase
Chlamydia_sp_10DC88	NZ_CP006571.1	1003135	1004529	+	-	-	RT28_RS04500	WP_038501202.1	464	transcription termination factor Rho
Chlamydia_sp_10DC88	NZ_CP006571.1	1004748	1005005	-	-	-	RT28_RS04505	WP_038501204.1	85	hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	1005062	1005679	+	-	-	RT28_RS04510	WP_038501208.1	205	orotate phosphoribosyltransferase
Chlamydia_sp_10DC88	NZ_CP006571.1	1005802	1007130	+	-	-	RT28_RS04515	WP_020355839.1	442	MULTISPECIES: glucose-1-phosphate adenylyltransferase
Chlamydia_sp_10DC88	NZ_CP006571.1	1007193	1007936	+	-	-	RT28_RS04520	WP_020355840.1	247	MULTISPECIES: calcineurin-like phosphoesterase
Chlamydia_sp_10DC88	NZ_CP006571.1	1007933	1008496	+	-	-	RT28_RS04525	WP_020355841.1	187	MULTISPECIES: 16S rRNA (guanine(966)-N(2))-methyltransferase RsmD
Chlamydia_sp_10DC88	NZ_CP006571.1	1008686	1009435	+	-	-	RT28_RS04530	WP_035392693.1	249	MULTISPECIES: ABC transporter substrate-binding protein
Chlamydia_sp_10DC88	NZ_CP006571.1	1009437	1010396	-	-	-	RT28_RS04535	WP_020355843.1	319	MULTISPECIES: ferrochelatase
Chlamydia_sp_10DC88	NZ_CP006571.1	1010471	1011478	+	-	-	RT28_RS04540	WP_020355844.1	335	MULTISPECIES: tetratricopeptide repeat family protein
Chlamydia_sp_10DC88	NZ_CP006571.1	1011525	1011866	+	-	-	RT28_RS04545	WP_035392694.1	113	MULTISPECIES: hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	1013076	1015175	+	-	-	RT28_RS04550	WP_038501211.1	699	peptide ABC transporter substrate-binding protein
Chlamydia_sp_10DC88	NZ_CP006571.1	1015168	1016649	+	-	-	RT28_RS04555	WP_038501213.1	493	ABC transporter permease
Chlamydia_sp_10DC88	NZ_CP006571.1	1016656	1018389	+	-	-	RT28_RS04560	WP_038501215.1	577	ABC transporter permease
Chlamydia_sp_10DC88	NZ_CP006571.1	1018386	1018913	-	-	-	RT28_RS04565	WP_020355851.1	175	MULTISPECIES: methylated-DNA-
Chlamydia_sp_10DC88	NZ_CP006571.1	1018928	1019878	-	-	-	RT28_RS04570	WP_038501217.1	316	toxin-antitoxin system YwqK family antitoxin
Chlamydia_sp_10DC88	NZ_CP006571.1	1019895	1022273	-	-	-	RT28_RS04575	WP_038501219.1	792	phenylalanine--tRNA ligase subunit beta
Chlamydia_sp_10DC88	NZ_CP006571.1	1022375	1023457	+	-	-	RT28_RS04580	WP_020355854.1	360	MULTISPECIES: LysM peptidoglycan-binding domain-containing protein
Chlamydia_sp_10DC88	NZ_CP006571.1	1023381	1023686	-	-	-	RT28_RS04865	WP_081750425.1	101	membrane protein insertion efficiency factor YidD
Chlamydia_sp_10DC88	NZ_CP006571.1	1023676	1024470	-	-	-	RT28_RS04585	WP_020355855.1	264	MULTISPECIES: RMD1 family protein
Chlamydia_sp_10DC88	NZ_CP006571.1	1024761	1025333	+	-	-	RT28_RS04595	WP_038501221.1	190	hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	1025330	1026031	-	-	-	RT28_RS04600	WP_038501223.1	233	DNA repair protein RecO
Chlamydia_sp_10DC88	NZ_CP006571.1	1026033	1026593	-	-	-	RT28_RS04605	WP_020355858.1	186	MULTISPECIES: type I restriction enzyme R domain family protein
Chlamydia_sp_10DC88	NZ_CP006571.1	1026547	1027227	-	-	-	RT28_RS04610	WP_020355859.1	226	MULTISPECIES: hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	1027513	1028673	-	-	-	RT28_RS04620	WP_038501225.1	386	sigma-54-dependent Fis family transcriptional regulator
Chlamydia_sp_10DC88	NZ_CP006571.1	1028824	1031820	+	-	-	RT28_RS04625	WP_038501227.1	998	hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	1031824	1032885	-	-	-	RT28_RS04630	WP_020355862.1	353	MULTISPECIES: his Kinase A domain protein
Chlamydia_sp_10DC88	NZ_CP006571.1	1032863	1033189	-	-	-	RT28_RS04635	WP_038501333.1	108	hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	1033400	1034095	-	-	-	RT28_RS04645	WP_020355864.1	231	MULTISPECIES: hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	1034193	1034885	+	-	-	RT28_RS04650	WP_035392730.1	230	MULTISPECIES: HAD family phosphatase
Chlamydia_sp_10DC88	NZ_CP006571.1	1034828	1035634	-	-	-	RT28_RS04655	WP_020355865.1	268	MULTISPECIES: tRNA pseudouridine(38-40) synthase TruA
Chlamydia_sp_10DC88	NZ_CP006571.1	1035631	1036269	-	-	-	RT28_RS04660	WP_020355866.1	212	MULTISPECIES: 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
Chlamydia_sp_10DC88	NZ_CP006571.1	1036259	1037251	-	-	-	RT28_RS04665	WP_020359200.1	330	MULTISPECIES: UDP-2,3-diacylglucosamine diphosphatase LpxG
Chlamydia_sp_10DC88	NZ_CP006571.1	1037309	1037572	-	-	-	RT28_RS04670	WP_020355868.1	87	MULTISPECIES: SWIB/MDM2 domain protein
Chlamydia_sp_10DC88	NZ_CP006571.1	1038935	1039450	+	-	-	RT28_RS04680	WP_038501230.1	171	GNAT family N-acetyltransferase
Chlamydia_sp_10DC88	NZ_CP006571.1	1039477	1040028	+	-	-	RT28_RS04685	WP_020355871.1	183	MULTISPECIES: hypothetical protein
Chlamydia_sp_10DC88	NZ_CP006571.1	1040012	1040728	+	-	-	RT28_RS04690	WP_020355872.1	238	MULTISPECIES: YebC/PmpR family DNA-binding transcriptional regulator
p10DC88	NZ_CP006572.1	701	1741	-	-	-	RT28_RS04710	WP_020358469.1	346	MULTISPECIES: hypothetical protein
p10DC88	NZ_CP006572.1	1735	3108	-	-	-	RT28_RS04715	WP_020358470.1	457	MULTISPECIES: helicase DnaB
p10DC88	NZ_CP006572.1	4262	5152	-	-	-	RT28_RS04725	WP_041555997.1	296	site-specific integrase
p10DC88	NZ_CP006572.1	5405	6145	-	-	-	RT28_RS04730	WP_041555995.1	246	virulence factor
p10DC88	NZ_CP006572.1	6142	6921	-	-	-	RT28_RS04735	WP_080650666.1	259	MULTISPECIES: ParA family protein
